全国地方公共団体コード,ID,都道府県名,市区町村名,種別,所在地_全国地方公共団体コード,所在地_連結標記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,口径,備考
173843,MM0000000152,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町給分ホ70,石川県,志賀町,給分ホ,70,,37.15392916539994,136.7282241220526,65.0,
173843,MM0000000153,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町給分ロ4-2,石川県,志賀町,給分ロ,4-2,,37.14821609202923,136.72081199753126,65.0,
173843,MM0000000154,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町給分ろ148,石川県,志賀町,給分ろ,148,,37.158334502489055,136.73654810891173,65.0,
173843,MM0000000155,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町牛ケ首619,石川県,志賀町,牛ケ首,619,,37.04247609409565,136.7767673521187,65.0,
173843,MM0000000156,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町牛ケ首574,石川県,志賀町,牛ケ首,574,,37.04454797500805,136.775674330894,65.0,
173843,MM0000000157,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町牛ケ首712,石川県,志賀町,牛ケ首,712,,37.04830973221226,136.77903766982462,65.0,
173843,MM0000000158,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町牛ケ首410-2,石川県,志賀町,牛ケ首,410-2,,37.050254483690715,136.77442325955064,65.0,
173843,MM0000000159,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町牛ケ首80付近,石川県,志賀町,牛ケ首,80付近,,37.05110955061701,136.77357581446543,65.0,
173843,MM0000000160,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町牛ケ首402付近,石川県,志賀町,牛ケ首,402付近,,37.049895150537445,136.775730789014,65.0,
173843,MM0000000161,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町牛ケ首742付近,石川県,志賀町,牛ケ首,742付近,,37.05044377524834,136.7771851671992,65.0,
173843,MM0000000162,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町牛ケ首744付近,石川県,志賀町,牛ケ首,744付近,,37.04942602694446,136.77760658644985,65.0,
173843,MM0000000163,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町牛ケ首757付近,石川県,志賀町,牛ケ首,757付近,,37.04923610549776,136.7770292495232,65.0,
173843,MM0000000164,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町牛ケ首750-2付近,石川県,志賀町,牛ケ首,750-2付近,,37.04894958668529,136.77845122466198,65.0,
173843,MM0000000165,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町牛ケ首21付近,石川県,志賀町,牛ケ首,21付近,,37.05069626896117,136.7739656629136,65.0,
173843,MM0000000166,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町穴口リ13-5,石川県,志賀町,穴口リ,13-5,,36.99469143903385,136.80433763684513,65.0,
173843,MM0000000167,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町穴口リ21-2付近,石川県,志賀町,穴口リ,21-2付近,,36.99493253125796,136.8035420904585,65.0,
173843,MM0000000168,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町五里峠ろ1-1,石川県,志賀町,五里峠ろ,1-1,,37.043551291571184,136.76155026825447,65.0,
173843,MM0000000169,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町五里峠ろ1-1,石川県,志賀町,五里峠ろ,1-1,,37.043223780346295,136.76257495938037,65.0,
173843,MM0000000170,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町五里峠ろ1-1,石川県,志賀町,五里峠ろ,1-1,,37.04277520103286,136.7619836054585,65.0,
173843,MM0000000171,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町五里峠ろ1-82,石川県,志賀町,五里峠ろ,1-82,,37.0431984425864,136.76031743551752,65.0,
173843,MM0000000172,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町五里峠ろ8-4,石川県,志賀町,五里峠ろ,8-4,,37.04337967703038,136.75852874549028,65.0,
173843,MM0000000173,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町五里峠ろ8-4,石川県,志賀町,五里峠ろ,8-4,,37.04483507065305,136.76009206349562,65.0,
173843,MM0000000174,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町五里峠ろ8-4,石川県,志賀町,五里峠ろ,8-4,,37.0440141166832,136.7598154531102,65.0,
173843,MM0000000175,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町広地ハ2-4,石川県,志賀町,広地ハ,2-4,,37.14732245412281,136.76793225741258,65.0,
173843,MM0000000176,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町広地ハ19-3付近,石川県,志賀町,広地ハ,19-3付近,,37.14861056227729,136.76960082503234,65.0,
173843,MM0000000177,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町広地ホ23-2,石川県,志賀町,広地ホ,23-2,,37.1492474245407,136.77125024358202,65.0,
173843,MM0000000178,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町江添ニ52,石川県,志賀町,江添ニ,52,,37.15401017184556,136.76057445008271,65.0,
173843,MM0000000179,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町江添ろ37,石川県,志賀町,江添ろ,37,,37.15418376895098,136.75870545111152,65.0,
173843,MM0000000180,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町香能ろ116-2,石川県,志賀町,香能ろ,116-2,,37.15917586471248,136.6896987865169,65.0,
173843,MM0000000181,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町香能ろ64,石川県,志賀町,香能ろ,64,,37.15945749024184,136.68870791616771,65.0,
173843,MM0000000182,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町イ6-6付近,石川県,志賀町,高浜町イ,6-6付近,,37.00610094441191,136.7730217165094,65.0,
173843,MM0000000183,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町イ23付近,石川県,志賀町,高浜町イ,23付近,,37.00580900381598,136.77161450447076,65.0,
173843,MM0000000184,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町オ190-2,石川県,志賀町,高浜町オ,190-2,,37.00190038651953,136.77392169094097,65.0,
173843,MM0000000185,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町オ52-1付近,石川県,志賀町,高浜町オ,52-1付近,,37.00363253051993,136.772267628247,65.0,
173843,MM0000000186,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町オ174-3付近,石川県,志賀町,高浜町オ,174-3付近,,37.00259578863605,136.77444234152676,65.0,
173843,MM0000000187,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町オ176-1付近,石川県,志賀町,高浜町オ,176-1付近,,37.0030728289463,136.7745758327891,65.0,
173843,MM0000000188,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町オ10-1付近,石川県,志賀町,高浜町オ,10-1付近,,37.00327318518252,136.77396021483483,65.0,
173843,MM0000000189,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町オ159付近,石川県,志賀町,高浜町オ,159付近,,37.002358795405925,136.77375164580548,65.0,
173843,MM0000000190,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町オ60付近,石川県,志賀町,高浜町オ,60付近,,37.00303127368094,136.7724766818302,65.0,
173843,MM0000000191,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町オ106付近,石川県,志賀町,高浜町オ,106付近,,37.00505871823628,136.77393556376506,65.0,
173843,MM0000000192,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町カ1-3,石川県,志賀町,高浜町カ,1-3,,37.00974991730787,136.77458370291166,65.0,
173843,MM0000000193,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町カ1-3,石川県,志賀町,高浜町カ,1-3,,37.01001022229166,136.7759950724013,65.0,
173843,MM0000000194,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町ク3-1,石川県,志賀町,高浜町ク,3-1,,37.00333943543598,136.77792173852242,65.0,
173843,MM0000000195,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町ク40-7,石川県,志賀町,高浜町ク,40-7,,37.00467032701256,136.77643096665685,65.0,
173843,MM0000000196,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町ク41-4,石川県,志賀町,高浜町ク,41-4,,37.00416014393064,136.77731262108057,65.0,
173843,MM0000000197,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町ク14-10付近,石川県,志賀町,高浜町ク,14-10付近,,37.00236636630296,136.77943262187523,65.0,
173843,MM0000000198,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町ク33-1付近,石川県,志賀町,高浜町ク,33-1付近,,37.0041127152802,136.77820515532656,65.0,
173843,MM0000000199,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町ク16-1付近,石川県,志賀町,高浜町ク,16-1付近,,37.002937663486016,136.78144849853845,65.0,
173843,MM0000000200,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町ク3-67付近,石川県,志賀町,高浜町ク,3-67付近,,37.0029180003968,136.77682576923604,65.0,
173843,MM0000000201,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町ク2-1付近,石川県,志賀町,高浜町ク,2-1付近,,37.00299255349169,136.77577204373276,65.0,
173843,MM0000000202,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町ク60-15付近,石川県,志賀町,高浜町ク,60-15付近,,37.0050383267405,136.77586739523105,65.0,
173843,MM0000000203,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町ク3-71付近,石川県,志賀町,高浜町ク,3-71付近,,37.00332892565015,136.7765094570937,65.0,
173843,MM0000000204,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町ク60-31付近,石川県,志賀町,高浜町ク,60-31付近,,37.004502177215365,136.77542893084677,65.0,
173843,MM0000000205,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町ク3-51付近,石川県,志賀町,高浜町ク,3-51付近,,37.00350601440681,136.77695545340114,65.0,
173843,MM0000000206,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町ク60-5付近,石川県,志賀町,高浜町ク,60-5付近,,37.0049847041991,136.77485092937405,65.0,
173843,MM0000000207,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町ク25-14付近,石川県,志賀町,高浜町ク,25-14付近,,37.00364498388708,136.77992106684698,65.0,
173843,MM0000000208,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町ク3-86付近,石川県,志賀町,高浜町ク,3-86付近,,37.002603246674745,136.77601091611527,65.0,
173843,MM0000000209,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町ク13-4付近,石川県,志賀町,高浜町ク,13-4付近,,37.00305316812256,136.77902538320342,65.0,
173843,MM0000000210,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町ク60-50付近,石川県,志賀町,高浜町ク,60-50付近,,37.00419494359793,136.77432423157552,65.0,
173843,MM0000000211,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町ク16-16付近,石川県,志賀町,高浜町ク,16-16付近,,37.0020951231511,136.78034243581385,65.0,
173843,MM0000000212,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町ク16-27付近,石川県,志賀町,高浜町ク,16-27付近,,37.00260527961501,136.7806231329264,65.0,
173843,MM0000000213,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町ク16-1付近,石川県,志賀町,高浜町ク,16-1付近,,37.00196841745343,136.78092997918156,65.0,
173843,MM0000000214,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町ク52-4付近,石川県,志賀町,高浜町ク,52-4付近,,37.00356783476232,136.77520741883717,65.0,
173843,MM0000000215,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町ケ8-7,石川県,志賀町,高浜町ケ,8-7,,36.99668246874538,136.7772503354062,65.0,
173843,MM0000000216,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町ケ18-5付近,石川県,志賀町,高浜町ケ,18-5付近,,36.99526641355566,136.77865631167114,65.0,
173843,MM0000000217,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町ケ75-3付近,石川県,志賀町,高浜町ケ,75-3付近,,36.996350893746666,136.77767487395627,65.0,
173843,MM0000000218,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町ケ8-29付近,石川県,志賀町,高浜町ケ,8-29付近,,36.99584577848341,136.7783375570698,65.0,
173843,MM0000000219,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町ケ18-1付近,石川県,志賀町,高浜町ケ,18-1付近,,36.99468483654415,136.77770045231787,65.0,
173843,MM0000000220,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町ケ6-3付近,石川県,志賀町,高浜町ケ,6-3付近,,36.99640724366503,136.77913400313494,65.0,
173843,MM0000000221,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町ソ74-1付近,石川県,志賀町,高浜町ソ,74-1付近,,37.00554458999713,136.774492883997,65.0,
173843,MM0000000222,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町ソ60-8付近,石川県,志賀町,高浜町ソ,60-8付近,,37.00641947654336,136.7753230667194,65.0,
173843,MM0000000223,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町ソ9-1付近,石川県,志賀町,高浜町ソ,9-1付近,,37.004759882340245,136.77280802605677,65.0,
173843,MM0000000224,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町ソ70付近,石川県,志賀町,高浜町ソ,70付近,,37.0059262206007,136.7748721470029,65.0,
173843,MM0000000225,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町ソ12-2付近,石川県,志賀町,高浜町ソ,12-2付近,,37.00547233009648,136.7728564497055,65.0,
173843,MM0000000226,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町タ42付近,石川県,志賀町,高浜町タ,42付近,,37.00816799452464,136.77352840384754,65.0,
173843,MM0000000227,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町チ27-1付近,石川県,志賀町,高浜町チ,27-1付近,,37.0045195220364,136.77061909558384,65.0,
173843,MM0000000228,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町チ37付近,石川県,志賀町,高浜町チ,37付近,,37.00372864755887,136.77132977616887,65.0,
173843,MM0000000229,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町ツ44-8,石川県,志賀町,高浜町ツ,44-8,,37.00553288416012,136.77646400399303,65.0,
173843,MM0000000230,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町ツ11-1,石川県,志賀町,高浜町ツ,11-1,,37.006771549643794,136.77770644490911,65.0,
173843,MM0000000231,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町ツ83-1付近,石川県,志賀町,高浜町ツ,83-1付近,,37.00575512594372,136.77583523637574,65.0,
173843,MM0000000232,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町ツ45-5付近,石川県,志賀町,高浜町ツ,45-5付近,,37.00590933545278,136.77648487339408,65.0,
173843,MM0000000233,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町ツ13付近,石川県,志賀町,高浜町ツ,13付近,,37.00662657381022,136.77670019002764,65.0,
173843,MM0000000234,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町ツ20-1付近,石川県,志賀町,高浜町ツ,20-1付近,,37.00630188203874,136.77594070476843,65.0,
173843,MM0000000235,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町ツ82-21付近,石川県,志賀町,高浜町ツ,82-21付近,,37.00497957830663,136.77795815964603,65.0,
173843,MM0000000236,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町ト11付近,石川県,志賀町,高浜町ト,11付近,,37.00424162804756,136.7720605658926,65.0,
173843,MM0000000237,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町ニ29-4付近,石川県,志賀町,高浜町ニ,29-4付近,,37.00535218831349,136.76913158193415,65.0,
173843,MM0000000238,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町ニ13-1付近,石川県,志賀町,高浜町ニ,13-1付近,,37.005829667053995,136.77076208467844,65.0,
173843,MM0000000239,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町ヌ14付近,石川県,志賀町,高浜町ヌ,14付近,,37.00389588593788,136.7699906419754,65.0,
173843,MM0000000240,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町ノ53-15,石川県,志賀町,高浜町ノ,53-15,,36.99598577683884,136.77563942280975,65.0,
173843,MM0000000241,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町ノ36-191,石川県,志賀町,高浜町ノ,36-191,,36.99730674083618,136.77273658366332,65.0,
